timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733347260318,3,Get character by id,200,OK,Thread Group 1000 1-72,text,true,,235,130,264,264,http://localhost:3001/character/4,3,0,0
1733347260318,4,Create character,200,OK,Thread Group 1000 1-73,text,true,,235,242,265,265,http://localhost:3001/character,4,0,0
1733347260318,5,Modify character,200,OK,Thread Group 1000 1-15,text,true,,235,241,265,265,http://localhost:3001/character/4,5,0,0
1733347259976,347,Get characters,200,OK,Thread Group 1000 1-74,text,true,,333,129,265,265,http://localhost:3001/characters,347,0,1
1733347260321,5,Modify character,200,OK,Thread Group 1000 1-72,text,true,,235,241,267,267,http://localhost:3001/character/4,5,0,0
1733347260322,4,Get character by id,200,OK,Thread Group 1000 1-73,text,true,,235,130,267,267,http://localhost:3001/character/4,4,0,0
1733347260321,6,Create character,200,OK,Thread Group 1000 1-14,text,true,,235,242,267,267,http://localhost:3001/character,6,0,0
1733347260320,7,Get character by id,200,OK,Thread Group 1000 1-13,text,true,,235,130,267,267,http://localhost:3001/character/4,7,0,0
1733347260320,8,Delete character,200,OK,Thread Group 1000 1-71,text,true,,249,216,267,267,http://localhost:3001/character/4,8,0,0
1733347259977,353,Get characters,200,OK,Thread Group 1000 1-26,text,true,,333,129,268,268,http://localhost:3001/characters,353,0,0
1733347260326,5,Delete character,200,OK,Thread Group 1000 1-72,text,true,,249,216,269,269,http://localhost:3001/character/4,5,0,0
1733347260327,5,Get character by id,200,OK,Thread Group 1000 1-14,text,true,,235,130,269,269,http://localhost:3001/character/4,5,0,0
1733347260327,6,Modify character,200,OK,Thread Group 1000 1-13,text,true,,235,241,269,269,http://localhost:3001/character/4,6,0,0
1733347260327,6,Modify character,200,OK,Thread Group 1000 1-73,text,true,,235,241,269,269,http://localhost:3001/character/4,6,0,0
1733347260323,10,Delete character,200,OK,Thread Group 1000 1-15,text,true,,249,216,269,269,http://localhost:3001/character/4,10,0,0
1733347260324,10,Create character,200,OK,Thread Group 1000 1-74,text,true,,235,242,268,268,http://localhost:3001/character,10,0,0
1733347259976,358,Get characters,200,OK,Thread Group 1000 1-16,text,true,,330,129,268,268,http://localhost:3001/characters,358,0,2
1733347260332,4,Modify character,200,OK,Thread Group 1000 1-14,text,true,,235,241,270,270,http://localhost:3001/character/4,4,0,0
1733347260333,4,Delete character,200,OK,Thread Group 1000 1-73,text,true,,249,216,270,270,http://localhost:3001/character/4,4,0,0
1733347260333,5,Delete character,200,OK,Thread Group 1000 1-13,text,true,,249,216,270,270,http://localhost:3001/character/4,5,0,0
1733347260334,4,Get character by id,200,OK,Thread Group 1000 1-74,text,true,,235,130,269,269,http://localhost:3001/character/4,4,0,0
1733347260330,9,Create character,200,OK,Thread Group 1000 1-26,text,true,,235,242,270,270,http://localhost:3001/character,9,0,0
1733347259978,362,Get characters,200,OK,Thread Group 1000 1-75,text,true,,327,129,270,270,http://localhost:3001/characters,362,0,0
1733347260336,6,Delete character,200,OK,Thread Group 1000 1-14,text,true,,249,216,273,273,http://localhost:3001/character/4,6,0,0
1733347260338,5,Modify character,200,OK,Thread Group 1000 1-74,text,true,,235,241,272,272,http://localhost:3001/character/4,5,0,0
1733347260339,4,Get character by id,200,OK,Thread Group 1000 1-26,text,true,,235,130,272,272,http://localhost:3001/character/4,4,0,0
1733347260340,4,Create character,200,OK,Thread Group 1000 1-75,text,true,,235,242,272,272,http://localhost:3001/character,4,0,0
1733347260334,10,Create character,200,OK,Thread Group 1000 1-16,text,true,,235,242,273,273,http://localhost:3001/character,10,0,0
1733347259979,366,Get characters,200,OK,Thread Group 1000 1-76,text,true,,330,129,273,273,http://localhost:3001/characters,366,0,0
1733347260343,5,Modify character,200,OK,Thread Group 1000 1-26,text,true,,235,241,275,275,http://localhost:3001/character/4,5,0,0
1733347260343,5,Delete character,200,OK,Thread Group 1000 1-74,text,true,,249,216,275,275,http://localhost:3001/character/4,5,0,0
1733347260344,5,Get character by id,200,OK,Thread Group 1000 1-75,text,true,,235,130,275,275,http://localhost:3001/character/4,5,0,0
1733347260344,6,Get character by id,200,OK,Thread Group 1000 1-16,text,true,,235,130,276,276,http://localhost:3001/character/4,6,0,0
1733347259980,371,Get characters,200,OK,Thread Group 1000 1-77,text,true,,327,129,277,277,http://localhost:3001/characters,371,0,1
1733347260349,3,Modify character,200,OK,Thread Group 1000 1-75,text,true,,235,241,277,277,http://localhost:3001/character/4,3,0,0
1733347260348,4,Delete character,200,OK,Thread Group 1000 1-26,text,true,,249,216,278,278,http://localhost:3001/character/4,4,0,0
1733347260345,8,Create character,200,OK,Thread Group 1000 1-76,text,true,,235,242,277,277,http://localhost:3001/character,8,0,0
1733347259982,372,Get characters,200,OK,Thread Group 1000 1-78,text,true,,327,129,277,277,http://localhost:3001/characters,372,0,0
1733347260352,4,Delete character,200,OK,Thread Group 1000 1-75,text,true,,249,216,278,278,http://localhost:3001/character/4,4,0,0
1733347260350,6,Modify character,200,OK,Thread Group 1000 1-16,text,true,,235,241,278,278,http://localhost:3001/character/4,6,0,0
1733347260353,5,Get character by id,200,OK,Thread Group 1000 1-76,text,true,,235,130,279,279,http://localhost:3001/character/4,5,0,0
1733347259982,377,Get characters,200,OK,Thread Group 1000 1-12,text,true,,327,129,280,280,http://localhost:3001/characters,377,0,1
1733347260351,9,Create character,200,OK,Thread Group 1000 1-77,text,true,,235,242,281,281,http://localhost:3001/character,8,0,0
1733347260356,5,Delete character,200,OK,Thread Group 1000 1-16,text,true,,249,216,282,282,http://localhost:3001/character/4,5,0,0
1733347260354,8,Create character,200,OK,Thread Group 1000 1-78,text,true,,235,242,281,281,http://localhost:3001/character,8,0,0
1733347259983,380,Get characters,200,OK,Thread Group 1000 1-79,text,true,,327,129,282,282,http://localhost:3001/characters,380,0,1
1733347260358,6,Modify character,200,OK,Thread Group 1000 1-76,text,true,,235,241,283,283,http://localhost:3001/character/4,6,0,0
1733347260362,1,Get character by id,200,OK,Thread Group 1000 1-78,text,true,,235,130,283,283,http://localhost:3001/character/4,1,0,0
1733347260359,5,Create character,200,OK,Thread Group 1000 1-12,text,true,,235,242,283,283,http://localhost:3001/character,5,0,0
1733347259984,383,Get characters,200,OK,Thread Group 1000 1-80,text,true,,330,129,286,286,http://localhost:3001/characters,383,0,2
1733347260365,2,Get character by id,200,OK,Thread Group 1000 1-12,text,true,,235,130,286,286,http://localhost:3001/character/4,2,0,0
1733347260363,5,Create character,200,OK,Thread Group 1000 1-79,text,true,,235,242,287,287,http://localhost:3001/character,5,0,0
1733347260364,5,Delete character,200,OK,Thread Group 1000 1-76,text,true,,249,216,287,287,http://localhost:3001/character/4,5,0,0
1733347260360,10,Get character by id,200,OK,Thread Group 1000 1-77,text,true,,235,130,289,289,http://localhost:3001/character/4,10,0,0
1733347260367,5,Modify character,200,OK,Thread Group 1000 1-12,text,true,,235,241,291,291,http://localhost:3001/character/4,5,0,0
1733347259986,387,Get characters,200,OK,Thread Group 1000 1-81,text,true,,330,129,291,291,http://localhost:3001/characters,387,0,1
1733347260368,5,Get character by id,200,OK,Thread Group 1000 1-79,text,true,,235,130,291,291,http://localhost:3001/character/4,5,0,0
1733347260366,8,Modify character,200,OK,Thread Group 1000 1-78,text,true,,235,241,291,291,http://localhost:3001/character/4,8,0,0
1733347260367,7,Create character,200,OK,Thread Group 1000 1-80,text,true,,235,242,291,291,http://localhost:3001/character,7,0,0
1733347260370,6,Modify character,200,OK,Thread Group 1000 1-77,text,true,,235,241,293,293,http://localhost:3001/character/4,6,0,0
1733347259988,388,Get characters,200,OK,Thread Group 1000 1-82,text,true,,333,129,293,293,http://localhost:3001/characters,388,0,1
1733347260373,6,Modify character,200,OK,Thread Group 1000 1-79,text,true,,235,241,296,296,http://localhost:3001/character/4,6,0,0
1733347260372,7,Delete character,200,OK,Thread Group 1000 1-12,text,true,,249,216,296,296,http://localhost:3001/character/4,7,0,0
1733347260374,6,Get character by id,200,OK,Thread Group 1000 1-80,text,true,,235,130,295,295,http://localhost:3001/character/4,6,0,0
1733347260374,6,Delete character,200,OK,Thread Group 1000 1-78,text,true,,249,216,295,295,http://localhost:3001/character/4,6,0,0
1733347260376,5,Delete character,200,OK,Thread Group 1000 1-77,text,true,,249,216,295,295,http://localhost:3001/character/4,5,0,0
1733347260373,10,Create character,200,OK,Thread Group 1000 1-81,text,true,,235,242,296,296,http://localhost:3001/character,10,0,0
1733347259990,393,Get characters,200,OK,Thread Group 1000 1-6,text,true,,327,129,296,296,http://localhost:3001/characters,393,0,0
1733347260379,4,Delete character,200,OK,Thread Group 1000 1-79,text,true,,249,216,296,296,http://localhost:3001/character/4,4,0,0
1733347260380,5,Modify character,200,OK,Thread Group 1000 1-80,text,true,,235,241,297,297,http://localhost:3001/character/4,5,0,0
1733347259993,393,Get characters,200,OK,Thread Group 1000 1-83,text,true,,327,129,298,298,http://localhost:3001/characters,392,0,2
1733347260377,8,Create character,200,OK,Thread Group 1000 1-82,text,true,,235,242,297,297,http://localhost:3001/character,8,0,0
1733347260385,3,Delete character,200,OK,Thread Group 1000 1-80,text,true,,249,216,301,301,http://localhost:3001/character/4,3,0,0
1733347260383,6,Get character by id,200,OK,Thread Group 1000 1-81,text,true,,235,130,301,301,http://localhost:3001/character/4,6,0,0
1733347260383,7,Create character,200,OK,Thread Group 1000 1-6,text,true,,235,242,301,301,http://localhost:3001/character,7,0,0
1733347260389,2,Modify character,200,OK,Thread Group 1000 1-81,text,true,,235,241,303,303,http://localhost:3001/character/4,2,0,0
1733347260388,4,Create character,200,OK,Thread Group 1000 1-83,text,true,,235,242,303,303,http://localhost:3001/character,4,0,0
1733347259993,400,Get characters,200,OK,Thread Group 1000 1-85,text,true,,327,129,304,304,http://localhost:3001/characters,400,0,1
1733347260386,9,Get character by id,200,OK,Thread Group 1000 1-82,text,true,,235,130,305,305,http://localhost:3001/character/4,9,0,0
1733347260392,3,Get character by id,200,OK,Thread Group 1000 1-83,text,true,,235,130,306,306,http://localhost:3001/character/4,3,0,0
1733347260392,4,Delete character,200,OK,Thread Group 1000 1-81,text,true,,249,216,306,306,http://localhost:3001/character/4,4,0,0
1733347260390,6,Get character by id,200,OK,Thread Group 1000 1-6,text,true,,235,130,306,306,http://localhost:3001/character/4,6,0,0
1733347259997,400,Get characters,200,OK,Thread Group 1000 1-87,text,true,,327,129,306,306,http://localhost:3001/characters,400,0,0
1733347260396,1,Modify character,200,OK,Thread Group 1000 1-83,text,true,,235,241,307,307,http://localhost:3001/character/4,1,0,0
1733347260393,5,Create character,200,OK,Thread Group 1000 1-85,text,true,,235,242,309,309,http://localhost:3001/character,5,0,0
1733347260395,6,Modify character,200,OK,Thread Group 1000 1-82,text,true,,235,241,310,310,http://localhost:3001/character/4,6,0,0
1733347259997,404,Get characters,200,OK,Thread Group 1000 1-84,text,true,,330,129,310,310,http://localhost:3001/characters,404,0,1
1733347260396,7,Modify character,200,OK,Thread Group 1000 1-6,text,true,,235,241,311,311,http://localhost:3001/character/4,7,0,0
1733347260398,5,Delete character,200,OK,Thread Group 1000 1-83,text,true,,249,216,312,312,http://localhost:3001/character/4,5,0,0
1733347260399,5,Get character by id,200,OK,Thread Group 1000 1-85,text,true,,235,130,313,313,http://localhost:3001/character/4,5,0,0
1733347260403,3,Delete character,200,OK,Thread Group 1000 1-6,text,true,,249,216,315,315,http://localhost:3001/character/4,3,0,0
1733347260397,9,Create character,200,OK,Thread Group 1000 1-87,text,true,,235,242,314,314,http://localhost:3001/character,9,0,0
1733347260401,6,Delete character,200,OK,Thread Group 1000 1-82,text,true,,249,216,315,315,http://localhost:3001/character/4,6,0,0
1733347260401,10,Create character,200,OK,Thread Group 1000 1-84,text,true,,235,242,318,318,http://localhost:3001/character,10,0,0
1733347260000,412,Get characters,200,OK,Thread Group 1000 1-89,text,true,,327,129,319,319,http://localhost:3001/characters,412,0,0
1733347260404,8,Modify character,200,OK,Thread Group 1000 1-85,text,true,,235,241,320,320,http://localhost:3001/character/4,8,0,0
1733347260001,412,Get characters,200,OK,Thread Group 1000 1-90,text,true,,327,129,320,320,http://localhost:3001/characters,412,0,0
1733347259996,417,Get characters,200,OK,Thread Group 1000 1-1,text,true,,330,129,320,320,http://localhost:3001/characters,417,0,1
1733347260412,2,Create character,200,OK,Thread Group 1000 1-89,text,true,,235,242,322,322,http://localhost:3001/character,2,0,0
1733347260003,412,Get characters,200,OK,Thread Group 1000 1-91,text,true,,327,129,322,322,http://localhost:3001/characters,412,0,0
1733347259999,416,Get characters,200,OK,Thread Group 1000 1-86,text,true,,327,129,322,322,http://localhost:3001/characters,416,0,2
1733347260407,9,Get character by id,200,OK,Thread Group 1000 1-87,text,true,,235,130,323,323,http://localhost:3001/character/4,9,0,0
1733347260415,2,Get character by id,200,OK,Thread Group 1000 1-89,text,true,,235,130,323,323,http://localhost:3001/character/4,2,0,0
1733347260004,413,Get characters,200,OK,Thread Group 1000 1-92,text,true,,327,129,324,324,http://localhost:3001/characters,413,0,0
1733347260411,6,Get character by id,200,OK,Thread Group 1000 1-84,text,true,,235,130,323,323,http://localhost:3001/character/4,6,0,0
1733347260412,6,Delete character,200,OK,Thread Group 1000 1-85,text,true,,249,216,325,325,http://localhost:3001/character/4,6,0,0
1733347260413,5,Create character,200,OK,Thread Group 1000 1-90,text,true,,235,242,325,325,http://localhost:3001/character,5,0,0
1733347260415,4,Create character,200,OK,Thread Group 1000 1-91,text,true,,235,242,325,325,http://localhost:3001/character,4,0,0
1733347260413,6,Create character,200,OK,Thread Group 1000 1-1,text,true,,235,242,325,325,http://localhost:3001/character,6,0,0
1733347259998,422,Get characters,200,OK,Thread Group 1000 1-88,text,true,,330,129,327,327,http://localhost:3001/characters,422,0,1
1733347260006,416,Get characters,200,OK,Thread Group 1000 1-93,text,true,,337,129,329,329,http://localhost:3001/characters,416,0,0
1733347260417,5,Modify character,200,OK,Thread Group 1000 1-89,text,true,,235,241,330,330,http://localhost:3001/character/4,5,0,0
1733347260419,4,Get character by id,200,OK,Thread Group 1000 1-90,text,true,,235,130,332,332,http://localhost:3001/character/4,4,0,0
1733347260419,5,Get character by id,200,OK,Thread Group 1000 1-91,text,true,,235,130,332,332,http://localhost:3001/character/4,5,0,0
1733347260417,9,Create character,200,OK,Thread Group 1000 1-92,text,true,,235,242,334,334,http://localhost:3001/character,9,0,0
1733347260007,421,Get characters,200,OK,Thread Group 1000 1-94,text,true,,346,129,336,336,http://localhost:3001/characters,421,0,0
1733347260416,13,Modify character,200,OK,Thread Group 1000 1-87,text,true,,235,241,337,337,http://localhost:3001/character/4,13,0,0
1733347260423,6,Delete character,200,OK,Thread Group 1000 1-89,text,true,,249,216,338,338,http://localhost:3001/character/4,6,0,0
1733347260416,13,Create character,200,OK,Thread Group 1000 1-86,text,true,,235,242,338,338,http://localhost:3001/character,13,0,0
1733347260420,10,Create character,200,OK,Thread Group 1000 1-88,text,true,,235,242,339,339,http://localhost:3001/character,10,0,0
1733347260424,6,Modify character,200,OK,Thread Group 1000 1-91,text,true,,235,241,339,339,http://localhost:3001/character/4,6,0,0
1733347260417,14,Modify character,200,OK,Thread Group 1000 1-84,text,true,,235,241,339,339,http://localhost:3001/character/4,14,0,0
1733347260426,5,Get character by id,200,OK,Thread Group 1000 1-92,text,true,,235,130,339,339,http://localhost:3001/character/4,5,0,0
1733347260424,7,Modify character,200,OK,Thread Group 1000 1-90,text,true,,235,241,339,339,http://localhost:3001/character/4,7,0,0
1733347260422,10,Create character,200,OK,Thread Group 1000 1-93,text,true,,235,242,339,339,http://localhost:3001/character,10,0,0
1733347260423,10,Get character by id,200,OK,Thread Group 1000 1-1,text,true,,235,130,340,340,http://localhost:3001/character/4,10,0,0
1733347260432,3,Delete character,200,OK,Thread Group 1000 1-90,text,true,,249,216,342,342,http://localhost:3001/character/4,3,0,0
1733347260430,5,Delete character,200,OK,Thread Group 1000 1-91,text,true,,249,216,342,342,http://localhost:3001/character/4,5,0,0
1733347260009,427,Get characters,200,OK,Thread Group 1000 1-95,text,true,,346,129,342,342,http://localhost:3001/characters,427,0,0
1733347260431,6,Modify character,200,OK,Thread Group 1000 1-92,text,true,,235,241,343,343,http://localhost:3001/character/4,6,0,0
1733347260432,7,Get character by id,200,OK,Thread Group 1000 1-93,text,true,,235,130,343,343,http://localhost:3001/character/4,7,0,0
1733347260428,11,Create character,200,OK,Thread Group 1000 1-94,text,true,,235,242,343,343,http://localhost:3001/character,11,0,0
1733347260433,7,Modify character,200,OK,Thread Group 1000 1-1,text,true,,235,241,343,343,http://localhost:3001/character/4,7,0,0
1733347260430,11,Get character by id,200,OK,Thread Group 1000 1-88,text,true,,235,130,343,343,http://localhost:3001/character/4,11,0,0
1733347260430,11,Get character by id,200,OK,Thread Group 1000 1-86,text,true,,235,130,343,343,http://localhost:3001/character/4,11,0,0
1733347260431,11,Delete character,200,OK,Thread Group 1000 1-84,text,true,,249,216,343,343,http://localhost:3001/character/4,11,0,0
1733347260429,13,Delete character,200,OK,Thread Group 1000 1-87,text,true,,249,216,343,343,http://localhost:3001/character/4,13,0,0
1733347260010,432,Get characters,200,OK,Thread Group 1000 1-27,text,true,,337,129,343,343,http://localhost:3001/characters,432,0,0
1733347260439,7,Modify character,200,OK,Thread Group 1000 1-93,text,true,,235,241,345,345,http://localhost:3001/character/4,7,0,0
1733347260437,9,Delete character,200,OK,Thread Group 1000 1-92,text,true,,249,216,345,345,http://localhost:3001/character/4,9,0,0
1733347260440,6,Delete character,200,OK,Thread Group 1000 1-1,text,true,,249,216,345,345,http://localhost:3001/character/4,6,0,0
1733347260439,8,Get character by id,200,OK,Thread Group 1000 1-94,text,true,,235,130,344,344,http://localhost:3001/character/4,8,0,0
1733347260442,6,Modify character,200,OK,Thread Group 1000 1-86,text,true,,235,241,345,345,http://localhost:3001/character/4,6,0,0
1733347260442,7,Modify character,200,OK,Thread Group 1000 1-88,text,true,,235,241,345,345,http://localhost:3001/character/4,7,0,0
1733347260436,15,Create character,200,OK,Thread Group 1000 1-95,text,true,,235,242,346,346,http://localhost:3001/character,15,0,0
1733347260443,8,Create character,200,OK,Thread Group 1000 1-27,text,true,,235,242,346,346,http://localhost:3001/character,8,0,0
1733347260011,440,Get characters,200,OK,Thread Group 1000 1-96,text,true,,337,129,346,346,http://localhost:3001/characters,440,0,1
1733347260446,7,Delete character,200,OK,Thread Group 1000 1-93,text,true,,249,216,347,347,http://localhost:3001/character/4,7,0,0
1733347260447,6,Modify character,200,OK,Thread Group 1000 1-94,text,true,,235,241,347,347,http://localhost:3001/character/4,6,0,0
1733347260448,6,Delete character,200,OK,Thread Group 1000 1-86,text,true,,249,216,348,348,http://localhost:3001/character/4,6,0,0
1733347260449,8,Delete character,200,OK,Thread Group 1000 1-88,text,true,,249,216,351,351,http://localhost:3001/character/4,8,0,0
1733347260014,443,Get characters,200,OK,Thread Group 1000 1-98,text,true,,327,129,351,351,http://localhost:3001/characters,443,0,0
1733347260454,5,Delete character,200,OK,Thread Group 1000 1-94,text,true,,249,216,353,353,http://localhost:3001/character/4,5,0,0
1733347260457,2,Create character,200,OK,Thread Group 1000 1-98,text,true,,235,242,354,354,http://localhost:3001/character,2,0,0
1733347260451,9,Get character by id,200,OK,Thread Group 1000 1-27,text,true,,235,130,354,354,http://localhost:3001/character/4,9,0,0
1733347260451,9,Get character by id,200,OK,Thread Group 1000 1-95,text,true,,235,130,354,354,http://localhost:3001/character/4,9,0,0
1733347260014,448,Get characters,200,OK,Thread Group 1000 1-97,text,true,,330,129,356,356,http://localhost:3001/characters,448,0,6
1733347260452,11,Create character,200,OK,Thread Group 1000 1-96,text,true,,235,242,357,357,http://localhost:3001/character,11,0,0
1733347260460,6,Modify character,200,OK,Thread Group 1000 1-27,text,true,,235,241,361,361,http://localhost:3001/character/4,6,0,0
1733347260461,6,Modify character,200,OK,Thread Group 1000 1-95,text,true,,235,241,361,361,http://localhost:3001/character/4,6,0,0
1733347260015,452,Get characters,200,OK,Thread Group 1000 1-99,text,true,,330,129,361,361,http://localhost:3001/characters,452,0,0
1733347260460,7,Get character by id,200,OK,Thread Group 1000 1-98,text,true,,235,130,361,361,http://localhost:3001/character/4,7,0,0
1733347260466,3,Delete character,200,OK,Thread Group 1000 1-27,text,true,,249,216,362,362,http://localhost:3001/character/4,3,0,0
1733347260462,7,Create character,200,OK,Thread Group 1000 1-97,text,true,,235,242,361,361,http://localhost:3001/character,7,0,0
1733347260017,457,Get characters,200,OK,Thread Group 1000 1-100,text,true,,330,129,365,365,http://localhost:3001/characters,457,0,0
1733347260469,5,Get character by id,200,OK,Thread Group 1000 1-97,text,true,,235,130,366,366,http://localhost:3001/character/4,5,0,0
1733347260463,13,Get character by id,200,OK,Thread Group 1000 1-96,text,true,,235,130,367,367,http://localhost:3001/character/4,13,0,0
1733347260467,10,Delete character,200,OK,Thread Group 1000 1-95,text,true,,249,216,367,367,http://localhost:3001/character/4,10,0,0
1733347260467,11,Modify character,200,OK,Thread Group 1000 1-98,text,true,,235,241,367,367,http://localhost:3001/character/4,11,0,0
1733347260467,13,Create character,200,OK,Thread Group 1000 1-99,text,true,,235,242,369,369,http://localhost:3001/character,13,0,0
1733347260474,6,Modify character,200,OK,Thread Group 1000 1-97,text,true,,235,241,369,369,http://localhost:3001/character/4,6,0,0
1733347260019,461,Get characters,200,OK,Thread Group 1000 1-7,text,true,,330,129,369,369,http://localhost:3001/characters,461,0,1
1733347260474,9,Create character,200,OK,Thread Group 1000 1-100,text,true,,235,242,371,371,http://localhost:3001/character,8,0,0
1733347260478,5,Delete character,200,OK,Thread Group 1000 1-98,text,true,,249,216,371,371,http://localhost:3001/character/4,5,0,0
1733347260021,463,Get characters,200,OK,Thread Group 1000 1-101,text,true,,330,129,371,371,http://localhost:3001/characters,463,0,0
1733347260476,8,Modify character,200,OK,Thread Group 1000 1-96,text,true,,235,241,371,371,http://localhost:3001/character/4,8,0,0
1733347260483,3,Get character by id,200,OK,Thread Group 1000 1-100,text,true,,235,130,373,373,http://localhost:3001/character/4,3,0,0
1733347260480,6,Delete character,200,OK,Thread Group 1000 1-97,text,true,,249,216,373,373,http://localhost:3001/character/4,6,0,0
1733347260484,5,Delete character,200,OK,Thread Group 1000 1-96,text,true,,249,216,374,374,http://localhost:3001/character/4,5,0,0
1733347260480,9,Get character by id,200,OK,Thread Group 1000 1-99,text,true,,235,130,374,374,http://localhost:3001/character/4,9,0,0
1733347260484,5,Create character,200,OK,Thread Group 1000 1-101,text,true,,235,242,374,374,http://localhost:3001/character,5,0,0
1733347260480,10,Create character,200,OK,Thread Group 1000 1-7,text,true,,235,242,374,374,http://localhost:3001/character,10,0,0
1733347260022,469,Get characters,200,OK,Thread Group 1000 1-29,text,true,,330,129,375,375,http://localhost:3001/characters,469,0,0
1733347260490,4,Get character by id,200,OK,Thread Group 1000 1-101,text,true,,235,130,377,377,http://localhost:3001/character/4,4,0,0
1733347260486,8,Modify character,200,OK,Thread Group 1000 1-100,text,true,,235,241,377,377,http://localhost:3001/character/4,8,0,0
1733347260489,5,Modify character,200,OK,Thread Group 1000 1-99,text,true,,235,241,377,377,http://localhost:3001/character/4,5,0,0
1733347260490,5,Get character by id,200,OK,Thread Group 1000 1-7,text,true,,235,130,377,377,http://localhost:3001/character/4,5,0,0
1733347260023,473,Get characters,200,OK,Thread Group 1000 1-102,text,true,,330,129,378,378,http://localhost:3001/characters,472,0,1
1733347260494,4,Delete character,200,OK,Thread Group 1000 1-100,text,true,,249,216,380,380,http://localhost:3001/character/4,4,0,0
1733347260494,5,Modify character,200,OK,Thread Group 1000 1-101,text,true,,235,241,381,381,http://localhost:3001/character/4,5,0,0
1733347260494,7,Delete character,200,OK,Thread Group 1000 1-99,text,true,,249,216,383,383,http://localhost:3001/character/4,7,0,0
1733347260495,6,Modify character,200,OK,Thread Group 1000 1-7,text,true,,235,241,383,383,http://localhost:3001/character/4,6,0,0
1733347260496,6,Create character,200,OK,Thread Group 1000 1-102,text,true,,235,242,383,383,http://localhost:3001/character,6,0,0
1733347260491,12,Create character,200,OK,Thread Group 1000 1-29,text,true,,235,242,383,383,http://localhost:3001/character,12,0,0
1733347260024,480,Get characters,200,OK,Thread Group 1000 1-103,text,true,,330,129,385,385,http://localhost:3001/characters,480,0,1
1733347260499,7,Delete character,200,OK,Thread Group 1000 1-101,text,true,,249,216,386,386,http://localhost:3001/character/4,7,0,0
1733347260501,7,Delete character,200,OK,Thread Group 1000 1-7,text,true,,249,216,388,388,http://localhost:3001/character/4,7,0,0
1733347260503,7,Get character by id,200,OK,Thread Group 1000 1-102,text,true,,235,130,389,389,http://localhost:3001/character/4,7,0,0
1733347260025,485,Get characters,200,OK,Thread Group 1000 1-104,text,true,,327,129,389,389,http://localhost:3001/characters,485,0,1
1733347260505,6,Create character,200,OK,Thread Group 1000 1-103,text,true,,235,242,389,389,http://localhost:3001/character,6,0,0
1733347260503,8,Get character by id,200,OK,Thread Group 1000 1-29,text,true,,235,130,389,389,http://localhost:3001/character/4,8,0,0
1733347260510,4,Modify character,200,OK,Thread Group 1000 1-102,text,true,,235,241,392,392,http://localhost:3001/character/4,4,0,0
1733347260511,4,Modify character,200,OK,Thread Group 1000 1-29,text,true,,235,241,392,392,http://localhost:3001/character/4,4,0,0
1733347260511,5,Get character by id,200,OK,Thread Group 1000 1-103,text,true,,235,130,394,394,http://localhost:3001/character/4,5,0,0
1733347260026,491,Get characters,200,OK,Thread Group 1000 1-105,text,true,,330,129,394,394,http://localhost:3001/characters,491,0,0
1733347260511,6,Create character,200,OK,Thread Group 1000 1-104,text,true,,235,242,394,394,http://localhost:3001/character,6,0,0
1733347260514,4,Delete character,200,OK,Thread Group 1000 1-102,text,true,,249,216,394,394,http://localhost:3001/character/4,4,0,0
1733347260516,4,Modify character,200,OK,Thread Group 1000 1-103,text,true,,235,241,396,396,http://localhost:3001/character/4,4,0,0
1733347260027,493,Get characters,200,OK,Thread Group 1000 1-106,text,true,,324,129,396,396,http://localhost:3001/characters,493,0,0
1733347260515,5,Delete character,200,OK,Thread Group 1000 1-29,text,true,,249,216,396,396,http://localhost:3001/character/4,5,0,0
1733347260520,3,Delete character,200,OK,Thread Group 1000 1-103,text,true,,249,216,397,397,http://localhost:3001/character/4,3,0,0
1733347260521,3,Create character,200,OK,Thread Group 1000 1-106,text,true,,235,242,398,398,http://localhost:3001/character,3,0,0
1733347260517,8,Create character,200,OK,Thread Group 1000 1-105,text,true,,235,242,398,398,http://localhost:3001/character,8,0,0
1733347260518,8,Get character by id,200,OK,Thread Group 1000 1-104,text,true,,235,130,400,400,http://localhost:3001/character/4,8,0,0
1733347260524,3,Get character by id,200,OK,Thread Group 1000 1-106,text,true,,235,130,401,401,http://localhost:3001/character/4,3,0,0
1733347260028,500,Get characters,200,OK,Thread Group 1000 1-107,text,true,,327,129,401,401,http://localhost:3001/characters,500,0,0
1733347260525,3,Get character by id,200,OK,Thread Group 1000 1-105,text,true,,235,130,401,401,http://localhost:3001/character/4,3,0,0
1733347260526,4,Modify character,200,OK,Thread Group 1000 1-104,text,true,,235,241,403,403,http://localhost:3001/character/4,4,0,0
1733347260030,500,Get characters,200,OK,Thread Group 1000 1-109,text,true,,327,129,403,403,http://localhost:3001/characters,500,0,1
1733347260029,503,Get characters,200,OK,Thread Group 1000 1-108,text,true,,327,129,405,405,http://localhost:3001/characters,503,0,1
1733347260528,5,Create character,200,OK,Thread Group 1000 1-107,text,true,,235,242,405,405,http://localhost:3001/character,5,0,0
1733347260530,3,Delete character,200,OK,Thread Group 1000 1-104,text,true,,249,216,405,405,http://localhost:3001/character/4,3,0,0
1733347260528,5,Modify character,200,OK,Thread Group 1000 1-105,text,true,,235,241,405,405,http://localhost:3001/character/4,5,0,0
