timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733347117885,2,Get characters,200,OK,Thread Group 100 1-46,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347117887,1,Create character,200,OK,Thread Group 100 1-46,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347117888,1,Get character by id,200,OK,Thread Group 100 1-46,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347117889,1,Modify character,200,OK,Thread Group 100 1-46,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347117890,1,Delete character,200,OK,Thread Group 100 1-46,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347117893,2,Get characters,200,OK,Thread Group 100 1-47,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347117895,1,Create character,200,OK,Thread Group 100 1-47,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347117896,1,Get character by id,200,OK,Thread Group 100 1-47,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347117897,2,Modify character,200,OK,Thread Group 100 1-47,text,true,,235,241,1,1,http://localhost:3001/character/4,2,0,0
1733347117899,1,Delete character,200,OK,Thread Group 100 1-47,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347117906,2,Get characters,200,OK,Thread Group 100 1-48,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347117908,1,Create character,200,OK,Thread Group 100 1-48,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347117909,1,Get character by id,200,OK,Thread Group 100 1-48,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347117910,1,Modify character,200,OK,Thread Group 100 1-48,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347117911,1,Delete character,200,OK,Thread Group 100 1-48,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347117919,1,Get characters,200,OK,Thread Group 100 1-49,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,1
1733347117921,1,Create character,200,OK,Thread Group 100 1-49,text,true,,235,242,1,1,http://localhost:3001/character,0,0,0
1733347117922,1,Get character by id,200,OK,Thread Group 100 1-49,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347117923,1,Modify character,200,OK,Thread Group 100 1-49,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347117924,1,Delete character,200,OK,Thread Group 100 1-49,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347117928,2,Get characters,200,OK,Thread Group 100 1-50,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347117930,1,Create character,200,OK,Thread Group 100 1-50,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347117931,1,Get character by id,200,OK,Thread Group 100 1-50,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347117932,3,Modify character,200,OK,Thread Group 100 1-50,text,true,,235,241,2,2,http://localhost:3001/character/4,3,0,0
1733347117934,3,Get characters,200,OK,Thread Group 100 1-51,text,true,,321,129,2,2,http://localhost:3001/characters,3,0,0
1733347117935,3,Delete character,200,OK,Thread Group 100 1-50,text,true,,249,216,2,2,http://localhost:3001/character/4,2,0,0
1733347117937,1,Create character,200,OK,Thread Group 100 1-51,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347117939,1,Get character by id,200,OK,Thread Group 100 1-51,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347117940,2,Modify character,200,OK,Thread Group 100 1-51,text,true,,235,241,1,1,http://localhost:3001/character/4,2,0,0
1733347117942,1,Delete character,200,OK,Thread Group 100 1-51,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347117945,1,Get characters,200,OK,Thread Group 100 1-52,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347117947,1,Create character,200,OK,Thread Group 100 1-52,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347117948,2,Get character by id,200,OK,Thread Group 100 1-52,text,true,,235,130,1,1,http://localhost:3001/character/4,2,0,0
1733347117950,1,Modify character,200,OK,Thread Group 100 1-52,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347117951,2,Delete character,200,OK,Thread Group 100 1-52,text,true,,249,216,1,1,http://localhost:3001/character/4,2,0,0
1733347117953,2,Get characters,200,OK,Thread Group 100 1-53,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347117955,1,Create character,200,OK,Thread Group 100 1-53,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347117956,1,Get character by id,200,OK,Thread Group 100 1-53,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347117957,1,Modify character,200,OK,Thread Group 100 1-53,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347117958,1,Delete character,200,OK,Thread Group 100 1-53,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347117964,2,Get characters,200,OK,Thread Group 100 1-54,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347117966,1,Create character,200,OK,Thread Group 100 1-54,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347117967,2,Get character by id,200,OK,Thread Group 100 1-54,text,true,,235,130,1,1,http://localhost:3001/character/4,2,0,0
1733347117969,1,Modify character,200,OK,Thread Group 100 1-54,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347117970,1,Delete character,200,OK,Thread Group 100 1-54,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347117974,4,Get characters,200,OK,Thread Group 100 1-55,text,true,,318,129,1,1,http://localhost:3001/characters,4,0,0
1733347117978,2,Create character,200,OK,Thread Group 100 1-55,text,true,,235,242,1,1,http://localhost:3001/character,2,0,0
1733347117980,2,Get character by id,200,OK,Thread Group 100 1-55,text,true,,235,130,1,1,http://localhost:3001/character/4,2,0,0
1733347117983,1,Modify character,200,OK,Thread Group 100 1-55,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347117984,3,Delete character,200,OK,Thread Group 100 1-55,text,true,,249,216,2,2,http://localhost:3001/character/4,3,0,0
1733347117986,2,Get characters,200,OK,Thread Group 100 1-56,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347117988,1,Create character,200,OK,Thread Group 100 1-56,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347117989,1,Get character by id,200,OK,Thread Group 100 1-56,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347117990,1,Modify character,200,OK,Thread Group 100 1-56,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347117991,1,Delete character,200,OK,Thread Group 100 1-56,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347117992,2,Get characters,200,OK,Thread Group 100 1-57,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347117994,0,Create character,200,OK,Thread Group 100 1-57,text,true,,235,242,1,1,http://localhost:3001/character,0,0,0
1733347117995,0,Get character by id,200,OK,Thread Group 100 1-57,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347117995,1,Modify character,200,OK,Thread Group 100 1-57,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347117996,1,Delete character,200,OK,Thread Group 100 1-57,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118004,1,Get characters,200,OK,Thread Group 100 1-58,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118005,1,Create character,200,OK,Thread Group 100 1-58,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118006,1,Get character by id,200,OK,Thread Group 100 1-58,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118007,1,Modify character,200,OK,Thread Group 100 1-58,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118008,0,Delete character,200,OK,Thread Group 100 1-58,text,true,,249,216,1,1,http://localhost:3001/character/4,0,0,0
1733347118015,1,Get characters,200,OK,Thread Group 100 1-59,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118016,1,Create character,200,OK,Thread Group 100 1-59,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118017,1,Get character by id,200,OK,Thread Group 100 1-59,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118018,1,Modify character,200,OK,Thread Group 100 1-59,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118019,1,Delete character,200,OK,Thread Group 100 1-59,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118025,1,Get characters,200,OK,Thread Group 100 1-60,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118026,1,Create character,200,OK,Thread Group 100 1-60,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118027,1,Get character by id,200,OK,Thread Group 100 1-60,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118028,1,Modify character,200,OK,Thread Group 100 1-60,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118029,1,Delete character,200,OK,Thread Group 100 1-60,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118034,2,Get characters,200,OK,Thread Group 100 1-61,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347118036,1,Create character,200,OK,Thread Group 100 1-61,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118037,0,Get character by id,200,OK,Thread Group 100 1-61,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347118038,0,Modify character,200,OK,Thread Group 100 1-61,text,true,,235,241,1,1,http://localhost:3001/character/4,0,0,0
1733347118038,1,Delete character,200,OK,Thread Group 100 1-61,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118047,1,Get characters,200,OK,Thread Group 100 1-62,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118048,1,Create character,200,OK,Thread Group 100 1-62,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118049,1,Get character by id,200,OK,Thread Group 100 1-62,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118050,1,Modify character,200,OK,Thread Group 100 1-62,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118051,1,Delete character,200,OK,Thread Group 100 1-62,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118054,2,Get characters,200,OK,Thread Group 100 1-63,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347118056,1,Create character,200,OK,Thread Group 100 1-63,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118061,1,Get character by id,200,OK,Thread Group 100 1-63,text,true,,235,130,2,2,http://localhost:3001/character/4,1,0,0
1733347118062,3,Modify character,200,OK,Thread Group 100 1-63,text,true,,235,241,2,2,http://localhost:3001/character/4,3,0,0
1733347118063,2,Get characters,200,OK,Thread Group 100 1-64,text,true,,321,129,2,2,http://localhost:3001/characters,2,0,0
1733347118065,2,Create character,200,OK,Thread Group 100 1-64,text,true,,235,242,2,2,http://localhost:3001/character,2,0,0
1733347118065,4,Delete character,200,OK,Thread Group 100 1-63,text,true,,249,216,2,2,http://localhost:3001/character/4,4,0,0
1733347118067,3,Get character by id,200,OK,Thread Group 100 1-64,text,true,,235,130,1,1,http://localhost:3001/character/4,3,0,0
1733347118070,1,Modify character,200,OK,Thread Group 100 1-64,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118071,2,Delete character,200,OK,Thread Group 100 1-64,text,true,,249,216,1,1,http://localhost:3001/character/4,2,0,0
1733347118074,2,Get characters,200,OK,Thread Group 100 1-65,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347118076,1,Create character,200,OK,Thread Group 100 1-65,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118078,1,Get character by id,200,OK,Thread Group 100 1-65,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118079,1,Modify character,200,OK,Thread Group 100 1-65,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118080,2,Delete character,200,OK,Thread Group 100 1-65,text,true,,249,216,1,1,http://localhost:3001/character/4,2,0,0
1733347118083,2,Get characters,200,OK,Thread Group 100 1-66,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347118085,1,Create character,200,OK,Thread Group 100 1-66,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118086,1,Get character by id,200,OK,Thread Group 100 1-66,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118087,2,Modify character,200,OK,Thread Group 100 1-66,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118089,6,Delete character,200,OK,Thread Group 100 1-66,text,true,,249,216,2,2,http://localhost:3001/character/4,6,0,0
1733347118095,3,Get characters,200,OK,Thread Group 100 1-67,text,true,,318,129,1,1,http://localhost:3001/characters,3,0,0
1733347118098,2,Create character,200,OK,Thread Group 100 1-67,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118100,1,Get character by id,200,OK,Thread Group 100 1-67,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118101,1,Modify character,200,OK,Thread Group 100 1-67,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118102,2,Delete character,200,OK,Thread Group 100 1-67,text,true,,249,216,1,1,http://localhost:3001/character/4,2,0,0
1733347118105,1,Get characters,200,OK,Thread Group 100 1-68,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,1
1733347118107,2,Create character,200,OK,Thread Group 100 1-68,text,true,,235,242,1,1,http://localhost:3001/character,2,0,0
1733347118109,1,Get character by id,200,OK,Thread Group 100 1-68,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118110,1,Modify character,200,OK,Thread Group 100 1-68,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118111,2,Delete character,200,OK,Thread Group 100 1-68,text,true,,249,216,2,2,http://localhost:3001/character/4,1,0,0
1733347118113,2,Get characters,200,OK,Thread Group 100 1-69,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347118115,1,Create character,200,OK,Thread Group 100 1-69,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118116,2,Get character by id,200,OK,Thread Group 100 1-69,text,true,,235,130,1,1,http://localhost:3001/character/4,2,0,0
1733347118118,1,Modify character,200,OK,Thread Group 100 1-69,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118119,2,Delete character,200,OK,Thread Group 100 1-69,text,true,,249,216,1,1,http://localhost:3001/character/4,2,0,0
1733347118123,2,Get characters,200,OK,Thread Group 100 1-70,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347118125,1,Create character,200,OK,Thread Group 100 1-70,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118126,2,Get character by id,200,OK,Thread Group 100 1-70,text,true,,235,130,1,1,http://localhost:3001/character/4,2,0,0
1733347118128,1,Modify character,200,OK,Thread Group 100 1-70,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118129,2,Delete character,200,OK,Thread Group 100 1-70,text,true,,249,216,1,1,http://localhost:3001/character/4,2,0,0
1733347118133,3,Get characters,200,OK,Thread Group 100 1-71,text,true,,318,129,1,1,http://localhost:3001/characters,3,0,1
1733347118136,1,Create character,200,OK,Thread Group 100 1-71,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118137,1,Get character by id,200,OK,Thread Group 100 1-71,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118138,1,Modify character,200,OK,Thread Group 100 1-71,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118140,1,Delete character,200,OK,Thread Group 100 1-71,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118143,2,Get characters,200,OK,Thread Group 100 1-72,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347118145,2,Create character,200,OK,Thread Group 100 1-72,text,true,,235,242,1,1,http://localhost:3001/character,2,0,0
1733347118147,2,Get character by id,200,OK,Thread Group 100 1-72,text,true,,235,130,1,1,http://localhost:3001/character/4,2,0,0
1733347118149,1,Modify character,200,OK,Thread Group 100 1-72,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118150,1,Delete character,200,OK,Thread Group 100 1-72,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118153,2,Get characters,200,OK,Thread Group 100 1-73,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347118155,1,Create character,200,OK,Thread Group 100 1-73,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118156,1,Get character by id,200,OK,Thread Group 100 1-73,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118157,1,Modify character,200,OK,Thread Group 100 1-73,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118158,1,Delete character,200,OK,Thread Group 100 1-73,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118163,2,Get characters,200,OK,Thread Group 100 1-74,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347118166,2,Create character,200,OK,Thread Group 100 1-74,text,true,,235,242,1,1,http://localhost:3001/character,2,0,0
1733347118169,1,Get character by id,200,OK,Thread Group 100 1-74,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118170,1,Modify character,200,OK,Thread Group 100 1-74,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118171,1,Delete character,200,OK,Thread Group 100 1-74,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118174,1,Get characters,200,OK,Thread Group 100 1-75,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118175,2,Create character,200,OK,Thread Group 100 1-75,text,true,,235,242,1,1,http://localhost:3001/character,2,0,0
1733347118177,1,Get character by id,200,OK,Thread Group 100 1-75,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118178,1,Modify character,200,OK,Thread Group 100 1-75,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118179,1,Delete character,200,OK,Thread Group 100 1-75,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118183,1,Get characters,200,OK,Thread Group 100 1-76,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118185,1,Create character,200,OK,Thread Group 100 1-76,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118186,1,Get character by id,200,OK,Thread Group 100 1-76,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118187,1,Modify character,200,OK,Thread Group 100 1-76,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118188,0,Delete character,200,OK,Thread Group 100 1-76,text,true,,249,216,1,1,http://localhost:3001/character/4,0,0,0
1733347118193,1,Get characters,200,OK,Thread Group 100 1-77,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118195,0,Create character,200,OK,Thread Group 100 1-77,text,true,,235,242,1,1,http://localhost:3001/character,0,0,0
1733347118196,0,Get character by id,200,OK,Thread Group 100 1-77,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347118196,2,Modify character,200,OK,Thread Group 100 1-77,text,true,,235,241,1,1,http://localhost:3001/character/4,2,0,0
1733347118198,1,Delete character,200,OK,Thread Group 100 1-77,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118202,2,Get characters,200,OK,Thread Group 100 1-78,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347118204,1,Create character,200,OK,Thread Group 100 1-78,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118205,0,Get character by id,200,OK,Thread Group 100 1-78,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347118205,1,Modify character,200,OK,Thread Group 100 1-78,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118206,1,Delete character,200,OK,Thread Group 100 1-78,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118213,1,Get characters,200,OK,Thread Group 100 1-79,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118214,1,Create character,200,OK,Thread Group 100 1-79,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118215,1,Get character by id,200,OK,Thread Group 100 1-79,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118216,1,Modify character,200,OK,Thread Group 100 1-79,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118217,1,Delete character,200,OK,Thread Group 100 1-79,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118223,2,Get characters,200,OK,Thread Group 100 1-80,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347118225,1,Create character,200,OK,Thread Group 100 1-80,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118226,0,Get character by id,200,OK,Thread Group 100 1-80,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347118226,1,Modify character,200,OK,Thread Group 100 1-80,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118227,1,Delete character,200,OK,Thread Group 100 1-80,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118233,1,Get characters,200,OK,Thread Group 100 1-81,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118234,1,Create character,200,OK,Thread Group 100 1-81,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118235,0,Get character by id,200,OK,Thread Group 100 1-81,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347118236,0,Modify character,200,OK,Thread Group 100 1-81,text,true,,235,241,1,1,http://localhost:3001/character/4,0,0,0
1733347118236,1,Delete character,200,OK,Thread Group 100 1-81,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118243,1,Get characters,200,OK,Thread Group 100 1-82,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118245,1,Create character,200,OK,Thread Group 100 1-82,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118246,1,Get character by id,200,OK,Thread Group 100 1-82,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118247,1,Modify character,200,OK,Thread Group 100 1-82,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118248,1,Delete character,200,OK,Thread Group 100 1-82,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118252,2,Get characters,200,OK,Thread Group 100 1-83,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,0
1733347118254,1,Create character,200,OK,Thread Group 100 1-83,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118255,0,Get character by id,200,OK,Thread Group 100 1-83,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347118255,1,Modify character,200,OK,Thread Group 100 1-83,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118256,1,Delete character,200,OK,Thread Group 100 1-83,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118262,2,Get characters,200,OK,Thread Group 100 1-84,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347118264,1,Create character,200,OK,Thread Group 100 1-84,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118266,1,Get character by id,200,OK,Thread Group 100 1-84,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118267,1,Modify character,200,OK,Thread Group 100 1-84,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118268,1,Delete character,200,OK,Thread Group 100 1-84,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118273,2,Get characters,200,OK,Thread Group 100 1-85,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347118275,1,Create character,200,OK,Thread Group 100 1-85,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118276,0,Get character by id,200,OK,Thread Group 100 1-85,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347118276,2,Modify character,200,OK,Thread Group 100 1-85,text,true,,235,241,1,1,http://localhost:3001/character/4,2,0,0
1733347118278,1,Delete character,200,OK,Thread Group 100 1-85,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118283,1,Get characters,200,OK,Thread Group 100 1-86,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118285,0,Create character,200,OK,Thread Group 100 1-86,text,true,,235,242,1,1,http://localhost:3001/character,0,0,0
1733347118286,0,Get character by id,200,OK,Thread Group 100 1-86,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347118286,1,Modify character,200,OK,Thread Group 100 1-86,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118287,1,Delete character,200,OK,Thread Group 100 1-86,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118292,2,Get characters,200,OK,Thread Group 100 1-87,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
1733347118294,0,Create character,200,OK,Thread Group 100 1-87,text,true,,235,242,1,1,http://localhost:3001/character,0,0,0
1733347118295,0,Get character by id,200,OK,Thread Group 100 1-87,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347118295,1,Modify character,200,OK,Thread Group 100 1-87,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118296,1,Delete character,200,OK,Thread Group 100 1-87,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118303,1,Get characters,200,OK,Thread Group 100 1-88,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,0
1733347118305,1,Create character,200,OK,Thread Group 100 1-88,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118306,1,Get character by id,200,OK,Thread Group 100 1-88,text,true,,235,130,1,1,http://localhost:3001/character/4,1,0,0
1733347118307,1,Modify character,200,OK,Thread Group 100 1-88,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118309,1,Delete character,200,OK,Thread Group 100 1-88,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118313,3,Get characters,200,OK,Thread Group 100 1-89,text,true,,318,129,1,1,http://localhost:3001/characters,3,0,0
1733347118316,1,Create character,200,OK,Thread Group 100 1-89,text,true,,235,242,1,1,http://localhost:3001/character,1,0,0
1733347118317,2,Get character by id,200,OK,Thread Group 100 1-89,text,true,,235,130,1,1,http://localhost:3001/character/4,2,0,0
1733347118319,1,Modify character,200,OK,Thread Group 100 1-89,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118320,1,Delete character,200,OK,Thread Group 100 1-89,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118323,1,Get characters,200,OK,Thread Group 100 1-90,text,true,,318,129,1,1,http://localhost:3001/characters,1,0,1
1733347118324,2,Create character,200,OK,Thread Group 100 1-90,text,true,,235,242,1,1,http://localhost:3001/character,2,0,0
1733347118326,0,Get character by id,200,OK,Thread Group 100 1-90,text,true,,235,130,1,1,http://localhost:3001/character/4,0,0,0
1733347118326,1,Modify character,200,OK,Thread Group 100 1-90,text,true,,235,241,1,1,http://localhost:3001/character/4,1,0,0
1733347118327,1,Delete character,200,OK,Thread Group 100 1-90,text,true,,249,216,1,1,http://localhost:3001/character/4,1,0,0
1733347118332,2,Get characters,200,OK,Thread Group 100 1-91,text,true,,318,129,1,1,http://localhost:3001/characters,2,0,1
